1,27,28,"And God give thee of the dew of heaven, And of the fatness of the earth, And plenty of grain and new wine."
1,27,29,"Let peoples serve thee, And nations bow down to thee. Be lord over thy brethren, And let thy mother's sons bow down to thee. Cursed be every one that curseth thee, And blessed be every one that blesseth thee."
1,27,30,"And it came to pass, as soon as Isaac had made an end of blessing Jacob, and Jacob was yet scarce gone out from the presence of Isaac his father, that Esau his brother came in from his hunting."
1,27,31,"And he also made savory food, and brought it unto his father. And he said unto his father, Let my father arise, and eat of his son's venison, that thy soul may bless me."
1,27,32,"And Isaac his father said unto him, Who art thou? And he said, I am thy son, thy first-born, Esau."
1,27,33,"And Isaac trembled very exceedingly, and said, Who then is he that hath taken venison, and brought it me, and I have eaten of all before thou camest, and have blessed him? Yea, `and' he shall be blessed."
1,27,34,"When Esau heard the words of his father, he cried with an exceeding great and bitter cry, and said unto his father, Bless me, even me also, O my father."
1,27,35,"And he said, Thy brother came with guile, and hath taken away thy blessing."
1,27,36,"And he said, Is not he rightly name Jacob? for he hath supplanted me these two time. He took away my birthright. And, behold, now he hath taken away my blessing. And he said, Hast thou not reserved a blessing for me?"
1,27,37,"And Isaac answered and said unto Esau, Behold, I have made him thy lord, and all his brethren have I given to him for servants. And with grain and new wine have I sustained him. And what then shall I do for thee, my son?"
1,27,38,"And Esau said unto his father, Hast thou but one blessing, my father? Bless me, even me also, O my father. And Esau lifted up his voice, and wept."
1,27,39,"And Isaac his father answered and said unto him, Behold, of the fatness of the earth shall be thy dwelling, And of the dew of heaven from above."
1,27,40,"And by thy sword shalt thou live, and thou shalt serve thy brother. And it shall come to pass, when thou shalt break loose, That thou shalt shake his yoke from off thy neck."
1,27,41,"And Esau hated Jacob because of the blessing wherewith his father blessed him. And Esau said in his heart, The days of mourning for my father are at hand. Then will I slay my brother Jacob."
1,27,42,"And the words of Esau her elder son were told to Rebekah. And she sent and called Jacob her younger son, and said unto him, Behold, thy brother Esau, as touching thee, doth comfort himself, `purposing' to kill thee."
1,27,43,"Now therefore, my son, obey my voice. And arise, flee thou to Laban my brother to Haran."
1,27,44,"And tarry with him a few days, until thy brother's fury turn away."
1,27,45,"Until thy brother's anger turn away from thee, and he forget that which thou hast done to him. Then I will send, and fetch thee from thence. Why should I be bereaved of you both in one day?"
1,27,46,"And Rebekah said to Isaac, I am weary of my life because of the daughters of Heth. If Jacob take a wife of the daughters of Heth, such as these, of the daughters of the land, what good shall my life do me?"
1,28,1,"And Isaac called Jacob, and blessed him, and charged him, and said unto him, Thou shalt not take a wife of the daughters of Canaan."
1,28,2,"Arise, go to Paddan-aram, to the house of Bethuel thy mother's father. And take thee a wife from thence of the daughters of Laban thy mother's brother."
1,28,3,"And God Almighty bless thee, and make thee fruitful, and multiply thee, that thou mayest be a company of peoples."
1,28,4,"And give thee the blessing of Abraham, to thee, and to thy seed with thee. That thou mayest inherit the land of thy sojournings, which God gave unto Abraham."
1,28,5,"And Isaac sent away Jacob. And he went to Paddan-aram unto Laban, son of Bethuel the Syrian, the brother of Rebekah, Jacob's and Esau's mother."
1,28,6,"Now Esau saw that Isaac had blessed Jacob and sent him away to Paddan-aram, to take him a wife from thence. And that as he blessed him he gave him a charge, saying, Thou shalt not take a wife of the daughters of Canaan."
1,28,7,"And that Jacob obeyed his father and his mother, and was gone to Paddan-aram."
1,28,8,"And Esau saw that the daughters of Canaan pleased not Isaac his father."
1,28,9,"And Esau went unto Ishmael, and took, besides the wives that he had, Mahalath the daughter of Ishmael Abraham's son, the sister of Nebaioth, to be his wife."
1,28,10,"And Jacob went out from Beer-sheba, and went toward Haran."
1,28,11,"And he lighted upon a certain place, and tarried there all night, because the sun was set. And he took one of the stones of the place, and put it under his head, and lay down in that place to sleep."
1,28,12,"And he dreamed. And behold, a ladder set up on the earth, and the top of it reached to heaven. And behold, the angels of God ascending and descending on it."
1,28,13,"And, behold, Jehovah stood above it, and said, I am Jehovah, the God of Abraham thy father, and the God of Isaac. The land whereon thou liest, to thee will I give it, and to thy seed."
1,28,14,"And thy seed shall be as the dust of the earth, and thou shalt spread abroad to the west, and to the east, and to the north, and to the south. And in thee and in thy seed shall all the families of the earth be blessed."
1,28,15,"And, behold, I am with thee, and will keep thee, whithersoever thou goest, and will bring thee again into this land. For I will not leave thee, until I have done that which I have spoken to thee of."
1,28,16,"And Jacob awaked out of his sleep, and he said, Surely Jehovah is in this place. And I knew it not."
1,28,17,"And he was afraid, and said, How dreadful is this place! This is none other than the house of God, and this is the gate of heaven."
1,28,18,"And Jacob rose up early in the morning, and took the stone that he had put under his head, and set it up for a pillar, and poured oil upon the top of it."
1,28,19,"And he called the name of that place Beth-el. But the name of the city was Luz at the first."
1,28,20,"And Jacob vowed a vow, saying, If God will be with me, and will keep me in this way that I go, and will give me bread to eat, and raiment to put on,"
1,28,21,"so that I come again to my father's house in peace, and Jehovah will be my God,"
1,28,22,"then this stone, which I have set up for a pillar, shall be God's house. And of all that thou shalt give me I will surely give the tenth unto thee."
1,29,1,"Then Jacob went on his journey, and came to the land of the children of the east."
1,29,2,"And he looked, and behold, a well in the field, and, lo, three flocks of sheep lying there by it. For out of that well they watered the flocks. And the stone upon the well's mouth was great."
1,29,3,"And thither were all the flocks gathered. And they rolled the stone from the well's mouth, and watered the sheep, and put the stone again upon the well's mouth in its place."
1,29,4,"And Jacob said unto them, My brethren, whence are ye? And they said, Of Haran are we."
1,29,5,"And he said unto them, Know ye Laban the son of Nahor? And they said, We know him."
1,29,6,"And he said unto them, Is it well with him? And they said, It is well. And, behold, Rachel his daughter cometh with the sheep."
1,29,7,"And he said, Lo, it is yet high day, neither is it time that the cattle should be gathered together. Water ye the sheep, and go and feed them."
1,29,8,"And they said, We cannot, until all the flocks be gathered together, and they roll the stone from the well's mouth. Then we water the sheep."
1,29,9,"While he was yet speaking with them, Rachel came with her father's sheep. For she kept them."
1,29,10,"And it came to pass, when Jacob saw Rachel the daughter of Laban his mother's brother, and the sheep of Laban his mother's brother, that Jacob went near, and rolled the stone from the well's mouth, and watered the flock of Laban his mother's brother."
1,29,11,"And Jacob kissed Rachel, and lifted up his voice, and wept."
1,29,12,"And Jacob told Rachel that he was her father's brother, and that he was Rebekah's son. And she ran and told her father."
1,29,13,"And it came to pass, when Laban heard the tidings of Jacob his sister's son, that he ran to meet him, and embraced him, and kissed him, and brought him to his house. And he told Laban all these things."
1,29,14,"And Laban said to him, Surely thou art my bone and my flesh. And he abode with him the space of a month."
1,29,15,"And Laban said unto Jacob, Because thou art my brother, shouldest thou therefore serve me for nought? Tell me, what shall thy wages be?"
1,29,16,"And Laban had two daughters. The name of the elder was Leah, and the name of the younger was Rachel."
1,29,17,"And Leah's eyes were tender. But Rachel was beautiful and well favored."
1,29,18,"And Jacob loved Rachel. And he said, I will serve thee seven years for Rachel thy younger daughter."
1,29,19,"And Laban said, It is better that I give her to thee, than that I should give her to another man. Abide with me."
1,29,20,"And Jacob served seven years for Rachel. And they seemed unto him but a few days, for the love he had to her."
1,29,21,"And Jacob said unto Laban, Give me my wife, for my days are fulfilled, that I may go in unto her."
1,29,22,"And Laban gathered together all the men of the place, and made a feast."
1,29,23,"And it came to pass in the evening, that he took Leah his daughter, and brought her to him. And he went in unto her."
1,29,24,"And Laban gave Zilpah his handmaid unto his daughter Leah for a handmaid."
1,29,25,"And it came to pass in the morning that, behold, it was Leah. And he said to Laban, What is this thou hast done unto me? Did not I serve with thee for Rachel? Wherefore then hast thou beguiled me?"
1,29,26,"And Laban said, It is not so done in our place, to give the younger before the first-born."
1,29,27,"Fulfil the week of this one, and we will give thee the other also for the service which thou shalt serve with me yet seven other years."
1,29,28,"And jacob did so, and fulfilled her week. And he gave him Rachel his daughter to wife."
1,29,29,"And Laban gave to Rachel his daughter Bilhah his handmaid to be her handmaid."
1,29,30,"And he went in also unto Rachel, and he loved also Rachel more than Leah, and served with him yet seven other years."
1,29,31,"And Jehovah saw that Leah was hated, and he opened her womb. But Rachel was barren."
1,29,32,"And Leah conceived, and bare a son, and she called his name Reuben. For she said, Because Jehovah hath looked upon my affliction. For now my husband will love me."
1,29,33,"And she conceived again, and bare a son: and said, Because Jehovah hath heard that I am hated, he hath therefore given me this `son' also. And she called his name Simeon."
1,29,34,"And she conceived again, and bare a son. And said, Now this time will my husband be joined unto me, because I have borne him three sons. Therefore was his name called Levi."
1,29,35,"And she conceived again, and bare a son. And she said, This time will I praise Jehovah. Therefore she called his name Judah. And she left off bearing."
1,30,1,"And when Rachel saw that she bare Jacob no children, Rachel envied her sister; and she said unto Jacob, Give me children, or else I die."
1,30,2,"And Jacob's anger was kindled against Rachel: and he said, Am I in God's stead, who hath withheld from thee the fruit of the womb?"
1,30,3,"And she said, Behold, my maid Bilhah, go in unto her; that she may bear upon my knees, and I also may obtain children by her."
1,30,4,"And she gave him Bilhah her handmaid to wife: and Jacob went in unto her."
1,30,5,"And Bilhah conceived, and bare Jacob a son."
1,30,6,"And Rachel said, God hath judged me, and hath also heard my voice, and hath given me a son: therefore called she his name Dan."
1,30,7,"And Bilhah Rachel's handmaid conceived again, and bare Jacob a second son."
1,30,8,"And Rachel said, With mighty wrestlings have I wrestled with my sister, and have prevailed: and she called his name Naphtali."
1,30,9,"When Leah saw that she had left off bearing, she took Zilpah her handmaid, and gave her to Jacob to wife."
1,30,10,"And Zilpah Leah's handmaid bare Jacob a son."
1,30,11,"And Leah said, Fortunate! and she called his name Gad."
1,30,12,"And Zilpah Leah's handmaid bare Jacob a second son."
1,30,13,"And Leah said, Happy am I! for the daughters will call me happy: and she called his name Asher."
1,30,14,"And Reuben went in the days of wheat harvest, and found mandrakes in the field, and brought them unto his mother Leah. Then Rachel said to Leah, Give me, I pray thee, of thy son's mandrakes."
1,30,15,"And she said unto her, Is it a small matter that thou hast taken away my husband? and wouldest thou take away my son's mandrakes also? And Rachel said, Therefore he shall lie with thee to-night for thy son's mandrakes."
1,30,16,"And Jacob came from the field in the evening, and Leah went out to meet him, and said, Thou must come in unto me; for I have surely hired thee with my son's mandrakes. And he lay with her that night."
1,30,17,"And God hearkened unto Leah, and she conceived, and bare Jacob a fifth son."
1,30,18,"And Leah said, God hath given me my hire, because I gave my handmaid to my husband: and she called his name Issachar."
1,30,19,"And Leah conceived again, and bare a sixth son to Jacob."
1,30,20,"And Leah said, God hath endowed me with a good dowry; now will my husband dwell with me, because I have borne him six sons: and she called his name Zebulun."
1,30,21,"And afterwards she bare a daughter, and called her name Dinah."
1,30,22,"And God remembered Rachel, and God hearkened to her, and opened her womb."
1,30,23,"And she conceived, and bare a son: and said, God hath taken away my reproach:"
1,30,24,"and she called his name Joseph, saying, Jehovah add to me another son."
1,30,25,"And it came to pass, when Rachel had borne Joseph, that Jacob said unto Laban, Send me away, that I may go unto mine own place, and to my country."
1,30,26,"Give me my wives and my children for whom I have served thee, and let me go: for thou knowest my service wherewith I have served thee."
1,30,27,"And Laban said unto him, If now I have found favor in thine eyes, `tarry': `for' I have divined that Jehovah hath blessed me for thy sake."
1,30,28,"And he said, Appoint me thy wages, and I will give it."
1,30,29,"And he said unto him, Thou knowest how I have served thee, and how thy cattle have fared with me."
1,30,30,"For it was little which thou hadst before I came, and it hath increased unto a multitude; and Jehovah hath blessed thee whithersoever I turned: and now when shall I provide for mine own house also?"
1,30,31,"And he said, What shall I give thee? And Jacob said, Thou shalt not give me aught: if thou wilt do this thing for me, I will again feed thy flock and keep it."
1,30,32,"I will pass through all thy flock to-day, removing from thence every speckled and spotted one, and every black one among the sheep, and the spotted and speckled among the goats: and `of such' shall be my hire."
1,30,33,"So shall my righteousness answer for me hereafter, when thou shalt come concerning my hire that is before thee: every one that is not speckled and spotted among the goats, and black among the sheep, that `if found' with me, shall be counted stolen."
1,30,34,"And Laban said, Behold, I would it might be according to thy word."
1,30,35,"And he removed that day the he-goats that were ringstreaked and spotted, and all the she-goats that were speckled and spotted, every one that had white in it, and all the black ones among the sheep, and gave them into the hand of his sons;"
1,30,36,"and he set three days' journey betwixt himself and Jacob: and Jacob fed the rest of Laban's flocks."
1,30,37,"And Jacob took him rods of fresh poplar, and of the almond and of the plane-tree. And peeled white streaks in them, and made the white appear which was in the rods."
1,30,38,"And he set the rods which he had peeled over against the flocks in the gutters in the watering-troughs where the flocks came to drink; and they conceived when they came to drink."
1,30,39,"And the flocks conceived before the rods, and the flocks brought forth ringstreaked, speckled, and spotted."
1,30,40,"And Jacob separated the lambs, and set the faces of the flocks toward the ringstreaked and all the black in the flock of Laban: and he put his own droves apart, and put them not unto Laban's flock."
1,30,41,"And it came to pass, whensoever the stronger of the flock did conceive, that Jacob laid the rods before the eyes of the flock in the gutters, that they might conceive among the rods;"
1,30,42,"but when the flock were feeble, he put them not in: so the feebler were Laban's, and the stronger Jacob's."
1,30,43,"And the man increased exceedingly, and had large flocks, and maid-servants and men-servants, and camels and asses."
1,31,1,"And he heard the words of Laban's sons, saying, Jacob hath taken away all that was our father's; and of that which was our father's hath he gotten all this glory."
1,31,2,"And Jacob beheld the countenance of Laban, and, behold, it was not toward him as beforetime."
1,31,3,"And Jehovah said unto Jacob, Return unto the land of thy fathers, and to thy kindred; and I will be with thee."
1,31,4,"And Jacob sent and called Rachel and Leah to the field unto his flock,"
1,31,5,"and said unto them, I see your father's countenance, that it is not toward me as beforetime; but the God of my father hath been with me."
1,31,6,"And ye know that will all my power I have served your father."
1,31,7,"And your father hath deceived me, and changed my wages ten times; but God suffered him not to hurt me."
1,31,8,"If he said thus, The speckled shall be thy wages; then all the flock bare speckled: and if he said thus, The ringstreaked shall be thy wages; then bare all the flock ringstreaked."
1,31,9,"Thus God hath taken away the cattle of your father, and given them to me."
1,31,10,"And it came to pass at the time that the flock conceive, that I lifted up mine eyes, and saw in a dream, and, behold, the he-goats which leaped upon the flock were ringstreaked, speckled, and grizzled."
1,31,11,"And the angel of God said unto me in the dream, Jacob: and I said, Here am I."
1,31,12,"And he said, Lift up now thine eyes, and see, all the he-goats which leap upon the flock are ringstreaked, speckled, and grizzled: for I have seen all that Laban doeth unto thee."
1,31,13,"I am the God of Beth-el, where thou anointedst a pillar, where thou vowedst a vow unto me: now arise, get thee out from this land, and return unto the land of thy nativity."
1,31,14,"And Rachel and Leah answered and said unto him, Is there yet any portion or inheritance for us in our father's house?"
1,31,15,"Are we not accounted by him as foreigners? for he hath sold us, and hath also quite devoured our money."
1,31,16,"For all the riches which God hath taken away from our father, that is ours and our children's: now then, whatsoever God hath said unto thee, do."
1,31,17,"Then Jacob rose up, and set his sons and his wives upon the camels;"
1,31,18,"and he carried away all his cattle, and all his substance which he had gathered, the cattle of his getting, which he had gathered in Paddan-aram, to go to Isaac his father unto the land of Canaan."
1,31,19,"Now Laban was gone to shear his sheep: and Rachel stole the teraphim that were her father's."
1,31,20,"And Jacob stole away unawares to Laban the Syrian, in that he told him not that he fled."
1,31,21,"So he fled with all that he had; and he rose up, and passed over the River, and set his face toward the mountain of Gilead."
1,31,22,"And it was told Laban on the third day that Jacob was fled."
1,31,23,"And he took his brethren with him, and pursued after him seven days' journey; and he overtook him in the mountain of Gilead."
1,31,24,"And God came to Laban the Syrian in a dream of the night, and said unto him, Take heed to thyself that thou speak not to Jacob either good or bad."
1,31,25,"And Laban came up with Jacob. Now Jacob had pitched his tent in the mountain: and Laban with his brethren encamped in the mountain of Gilead."
1,31,26,"And Laban said to Jacob, What hast thou done, that thou hast stolen away unawares to me, and carried away my daughters as captives of the sword?"
1,31,27,"Wherefore didst thou flee secretly, and steal away from me, and didst not tell me, that I might have sent thee away with mirth and with songs, with tabret and with harp;"
1,31,28,"and didst not suffer me to kiss my sons and my daughters? now hast thou done foolishly."
1,31,29,"It is in the power of my hand to do you hurt: but the God of your father spake unto me yesternight, saying, Take heed to thyself that thou speak not to Jacob either good or bad."
1,31,30,"And now, `though' thou wouldest needs be gone, because thou sore longedst after thy father's house, `yet' wherefore hast thou stolen my gods?"
1,31,31,"And Jacob answered and said to Laban, Because I was afraid: for I said, Lest thou shouldest take thy daughters from me by force."
1,31,32,"With whomsoever thou findest thy gods, he shall not live: before our brethren discern thou what is thine with me, and take it to thee. For Jacob knew not that Rachel had stolen them."
1,31,33,"And Laban went into Jacob's tent, and into Leah's tent, and into the tent of the two maid-servants; but he found them not. And he went out of Leah's tent, and entered into Rachel's tent."
1,31,34,"Now Rachel had taken the teraphim, and put them in the camel's saddle, and sat upon them. And Laban felt about all the tent, but found them not."
1,31,35,"And she said to her father, Let not my lord be angry that I cannot rise up before thee; for the manner of women is upon me. And he searched, but found not the teraphim."
1,31,36,"And Jacob was wroth, and chode with Laban: and Jacob answered and said to Laban, What is my trespass? what is my sin, that thou hast hotly pursued after me?"
1,31,37,"Whereas thou hast felt about all my stuff, what hast thou found of all thy household stuff? Set it here before my brethren and thy brethren, that they may judge betwixt us two."
1,31,38,"These twenty years have I been with thee; thy ewes and thy she-goats have not cast their young, and the rams of thy flocks have I not eaten."
1,31,39,"That which was torn of beasts I brought not unto thee; I bare the loss of it; of my hand didst thou require it, whether stolen by day or stolen by night."
1,31,40,"Thus I was; in the day the drought consumed me, and the frost by night; and my sleep fled from mine eyes."
1,31,41,"These twenty years have I been in thy house; I served thee fourteen years for thy two daughters, and six years for thy flock: and thou hast changed my wages ten times."
1,31,42,"Except the God of my father, the God of Abraham, and the Fear of Isaac, had been with me, surely now hadst thou sent me away empty. God hath seen mine affliction and the labor of my hands, and rebuked thee yesternight."
1,31,43,"And Laban answered and said unto Jacob, The daughters are my daughters, and the children are my children, and the flocks are my flocks, and all that thou seest is mine: and what can I do this day unto these my daughters, or unto their children whom they have borne?"
1,31,44,"And now come, let us make a covenant, I and thou; and let it be for a witness between me and thee."
1,31,45,"And Jacob took a stone, and set it up for a pillar."
1,31,46,"And Jacob said unto his brethren, Gather stones; and they took stones, and made a heap: and they did eat there by the heap."
1,31,47,"And Laban called it Jegar-saha-dutha: but Jacob called it Galeed."
1,31,48,"And Laban said, This heap is witness between me and thee this day. Therefore was the name of it called Galeed:"
1,31,49,"and Mizpah, for he said, Jehovah watch between me and thee, when we are absent one from another."
1,31,50,"If thou shalt afflict my daughters, and if thou shalt take wives besides my daughters, no man is with us; see, God is witness betwixt me and thee."
1,31,51,"And Laban said to Jacob, Behold this heap, and behold the pillar, which I have set betwixt me and thee."
1,31,52,"This heap be witness, and the pillar be witness, that I will not pass over this heap to thee, and that thou shalt not pass over this heap and this pillar unto me, for harm."
1,31,53,"The God of Abraham, and the God of Nahor, the God of their father, judge betwixt us. And Jacob sware by the Fear of his father Isaac."
1,31,54,"And Jacob offered a sacrifice in the mountain, and called his brethren to eat bread: and they did eat bread, and tarried all night in the mountain."
1,31,55,"And early in the morning Laban rose up, and kissed his sons and his daughters, and blessed them: and Laban departed and returned unto his place."
1,32,1,"And Jacob went on his way, and the angels of God met him."
1,32,2,"And Jacob said when he saw them, This is God's host: and he called the name of that place Mahanaim."
1,32,3,"And Jacob sent messengers before him to Esau his brother unto the land of Seir, the field of Edom."
1,32,4,"And he commanded them, saying, Thus shall ye say unto my lord Esau: Thus saith thy servant Jacob, I have sojourned with Laban, and stayed until now:"
1,32,5,"and I have oxen, and asses, `and' flocks, and men-servants, and maid-servants: and I have sent to tell my lord, that I may find favor in thy sight."
1,32,6,"And the messengers returned to Jacob, saying, We came to thy brother Esau, and moreover he cometh to meet thee, and four hundred men with him."
1,32,7,"Then Jacob was greatly afraid and was distressed: and he divided the people that were with him, and the flocks, and the herds, and the camels, into two companies;"
1,32,8,"and he said, If Esau come to the one company, and smite it, then the company which is left shall escape."
1,32,9,"And Jacob said, O God of my father Abraham, and God of my father Isaac, O Jehovah, who saidst unto me, Return unto thy country, and to thy kindred, and I will do thee good:"
1,32,10,"I am not worthy of the least of all the lovingkindnesses, and of all the truth, which thou hast showed unto thy servant; for with my staff I passed over this Jordan; and now I am become two companies."
1,32,11,"Deliver me, I pray thee, from the hand of my brother, from the hand of Esau: for I fear him, lest he come and smite me, the mother with the children."
1,32,12,"And thou saidst, I will surely do thee good, and make thy seed as the sand of the sea, which cannot be numbered for multitude."
1,32,13,"And he lodged there that night, and took of that which he had with him a present for Esau his brother:"
1,32,14,"two hundred she-goats and twenty he-goats, two hundred ewes and twenty rams,"
1,32,15,"thirty milch camels and their colts, forty cows and ten bulls, twenty she-asses and ten foals."
1,32,16,"And he delivered them into the hand of his servants, every drove by itself, and said unto his servants, Pass over before me, and put a space betwixt drove and drove."
1,32,17,"And he commanded the foremost, saying, When Esau my brother meeteth thee, and asketh thee, saying, Whose art thou? and whither goest thou? and whose are these before thee?"
1,32,18,"then thou shalt say `They are' thy servant Jacob's; it is a present sent unto my lord Esau: and, behold, he also is behind us."
1,32,19,"And he commanded also the second, and the third, and all that followed the droves, saying, On this manner shall ye speak unto Esau, when ye find him;"
1,32,20,"and ye shall say, Moreover, behold, thy servant Jacob is behind us. For he said, I will appease him with the present that goeth before me, and afterward I will see his face; peradventure he will accept me."
1,32,21,"So the present passed over before him: and he himself lodged that night in the company."
1,32,22,"And he rose up that night, and took his two wives, and his two handmaids, and his eleven children, and passed over the ford of the Jabbok."
1,32,23,"And he took them, and sent them over the stream, and sent over that which he had."
1,32,24,"And Jacob was left alone; and there wrestled a man with him until the breaking of the day."
1,32,25,"And when he saw that he prevailed not against him, he touched the hollow of his thigh; and the hollow of Jacob's thigh was strained, as he wrestled with him."
1,32,26,"And he said, Let me go, for the day breaketh. And he said, I will not let thee go, except thou bless me."
1,32,27,"And he said unto him, What is thy name? And he said, Jacob."
1,32,28,"And he said, Thy name shall be called no more Jacob, but Israel: for thou hast striven with God and with men, and hast prevailed."
1,32,29,"And Jacob asked him, and said, Tell me, I pray thee, thy name. And he said, Wherefore is it that thou dost ask after my name? And he blessed him there."
1,32,30,"And Jacob called the name of the place Peniel: for, `said he', I have seen God face to face, and my life is preserved."
1,32,31,"And the sun rose upon him as he passed over Penuel, and he limped upon his thigh."
1,32,32,"Therefore the children of Israel eat not the sinew of the hip which is upon the hollow of the thigh, unto this day: because he touched the hollow of Jacob's thigh in the sinew of the hip."
1,33,1,"And Jacob lifted up his eyes, and looked, and, behold, Esau was coming, and with him four hundred men. And he divided the children unto Leah, and unto Rachel, and unto the two handmaids."
1,33,2,"And he put the handmaids and their children foremost, and Leah and her children after, and Rachel and Joseph hindermost."
1,33,3,"And he himself passed over before them, and bowed himself to the ground seven times, until he came near to his brother."
1,33,4,"And Esau ran to meet him, and embraced him, and fell on his neck, and kissed him: and they wept."
1,33,5,"And he lifted up his eyes, and saw the women and the children; and said, Who are these with thee? And he said, The children whom God hath graciously given thy servant."
1,33,6,"Then the handmaids came near, they and their children, and they bowed themselves."
1,33,7,"And Leah also and her children came near, and bowed themselves: and after came Joseph near and Rachel, and they bowed themselves."
1,33,8,"And he said, What meanest thou by all this company which I met? And he said, To find favor in the sight of my lord."
1,33,9,"And Esau said, I have enough, my brother; let that which thou hast be thine."
1,33,10,"And Jacob said, Nay, I pray thee, if now I have found favor in thy sight, then receive my present at my hand; forasmuch as I have seen thy face, as one seeth the face of God, and thou wast pleased with me."
1,33,11,"Take, I pray thee, my gift that is brought to thee; because God hath dealt graciously with me, and because I have enough. And he urged him, and he took it."
1,33,12,"And he said, Let us take our journey, and let us go, and I will go before thee."
1,33,13,"And he said unto him, My lord knoweth that the children are tender, and that the flocks and herds with me have their young: and if they overdrive them one day, all the flocks will die."
1,33,14,"Let my lord, I pray thee, pass over before his servant: and I will lead on gently, according to the pace of the cattle that are before me and according to the pace of the children, until I come unto my lord unto Seir."
1,33,15,"And Esau said, Let me now leave with thee some of the folk that are with me. And he said, What needeth it? let me find favor in the sight of my lord."
1,33,16,"So Esau returned that day on his way unto Seir."
1,33,17,"And Jacob journeyed to Succoth, and built him a house, and made booths for his cattle: therefore the name of the place is called Succoth."
1,33,18,"And Jacob came in peace to the city of Shechem, which is in the land of Canaan, when he came from Paddan-aram; and encamped before the city."
1,33,19,"And he bought the parcel of ground, where he had spread his tent, at the hand of the children of Hamor, Shechem's father, for a hundred pieces of money."
1,33,20,"And he erected there an altar, and called it El-elohe-israel."
1,34,1,"And Dinah the daughter of Leah, whom she bare unto Jacob, went out to see the daughters of the land."
1,34,2,"And Shechem the son of Hamor the Hivite, the prince of the land, saw her; And he took her, and lay with her, and humbled her."
1,34,3,"And his soul clave unto Dinah the daughter of Jacob, and he loved the damsel, and spake kindly unto the damsel."
1,34,4,"And Shechem spake unto his father Hamor, saying, Get me this damsel to wife."
1,34,5,"Now Jacob heard that he had defiled Dinah his daughter; and his sons were with his cattle in the field: and Jacob held his peace until they came."
1,34,6,"And Hamor the father of Shechem went out unto Jacob to commune with him."
1,34,7,"And the sons of Jacob came in from the field when they heard it: and the men were grieved, and they were very wroth, because he had wrought folly in Israel in lying with Jacob's daughter; which thing ought not to be done."
1,34,8,"And Hamor communed with them, saying, The soul of my son Shechem longeth for your daughter: I pray you, give her unto him to wife."
1,34,9,"And make ye marriages with us; give your daughters unto us, and take our daughters unto you."
1,34,10,"And ye shall dwell with us: and the land shall be before you; dwell and trade ye therein, and get you possessions therein."
1,34,11,"And Shechem said unto her father and unto her brethren, Let me find favor in your eyes, and what ye shall say unto me I will give."
1,34,12,"Ask me never so much dowry and gift, and I will give according as ye shall say unto me: but give me the damsel to wife."
1,34,13,"And the sons of Jacob answered Shechem and Hamor his father with guile, and spake, because he had defiled Dinah their sister,"
1,34,14,"and said unto them, We cannot do this thing, to give our sister to one that is uncircumcised; for that were a reproach unto us."
1,34,15,"Only on this condition will we consent unto you: if ye will be as we are, that every male of you be circumcised;"
1,34,16,"then will we give our daughters unto you, and we will take your daughters to us, and we will dwell with you, and we will become one people."
1,34,17,"But if ye will not hearken unto us, to be circumcised; then will we take our daughter, and we will be gone."
1,34,18,"And their words pleased Hamor, and Shechem Hamor's son."
1,34,19,"And the young man deferred not to do the thing, because he had delight in Jacob's daughter: and he was honored above all the house of his father."
1,34,20,"And Hamor and Shechem his son came unto the gate of their city, and communed with the men of their city, saying,"
1,34,21,"These men are peaceable with us; therefore let them dwell in the land, and trade therein; for, behold, the land is large enough for them; let us take their daughters to us for wives, and let us give them our daughters."
1,34,22,"Only on this condition will the men consent unto us to dwell with us, to become one people, if every male among us be circumcised, as they are circumcised."
1,34,23,"Shall not their cattle and their substance and all their beasts be ours? only let us consent unto them, and they will dwell with us."
1,34,24,"And unto Hamor and unto Shechem his son hearkened all that went out of the gate of his city; and every male was circumcised, all that went out of the gate of his city."
1,34,25,"And it came to pass on the third day, when they were sore, that two of the sons of Jacob, Simeon and Levi, Dinah's brethren, took each man his sword, and came upon the city unawares, and slew all the males."
1,34,26,"And they slew Hamor and Shechem his son with the edge of the sword, and took Dinah out of Shechem's house, and went forth."
1,34,27,"The sons of Jacob came upon the slain, and plundered the city, because they had defiled their sister."
1,34,28,"They took their flocks and their herds and their asses, and that which was in the city, and that which was in the field;"
1,34,29,"and all their wealth, and all their little ones and their wives, took they captive and made a prey, even all that was in the house."
1,34,30,"And Jacob said to Simeon and Levi, Ye have troubled me, to make me odious to the inhabitants of the land, among the Canaanites and the Perizzites: and, I being few in number, they will gather themselves together against me and smite me; and I shall be destroyed, I and my house."
1,34,31,"And they said, Should he deal with our sister as with a harlot?"
1,35,1,"And God said unto Jacob, Arise, go up to Beth-el, and dwell there: and make there an altar unto God, who appeared unto thee when thou fleddest from the face of Esau thy brother."
1,35,2,"Then Jacob said unto his household, and to all that were with him, Put away the foreign gods that are among you, and purify yourselves, and change your garments:"
1,35,3,"and let us arise, and go up to Beth-el; and I will make there an altar unto God, who answered me in the day of my distress, and was with me in the way which I went."
1,35,4,"And they gave unto Jacob all the foreign gods which were in their hand, and the rings which were in their ears; and Jacob hid them under the oak which was by Shechem."
